sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_masse,pl_masseerr1,pl_masseerr2,pl_dens,pl_denserr1,pl_denserr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_insol,pl_insolerr1,pl_insolerr2,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_rad,st_raderr1,st_raderr2,st_mass,st_masserr1,st_masserr2,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,sy_dist,sy_disterr1,sy_disterr2
2,1,Radial Velocity,18.1991,0.0017,-0.0017,0.1508,0.0087,-0.0087,,,,,,,,,,0.399,0.056,-0.056,,,,,,,,G3/G5 V,5935,,,1.97,0.13,-0.13,1.38,0.24,-0.24,0.35,,,0,,,,3.63,0.48,-0.48,0,,,,89.8623,0.2335,-0.2324
1,1,Radial Velocity,388,3,-3,1.1,,,,,,,,,,,,0.34,0.02,-0.02,,,,,,,,F6 V,6250,,,,,,1.25,0.03,-0.04,-0.12,,,0,4,,,3,0.6,-0.3,0,,,,20.9531,0.0746,-0.074
1,1,Radial Velocity,82.467,0.019,-0.019,0.389,0.009,-0.009,,,,,,,,,,0.389,0.006,-0.006,,,,,,,,G0,6060,30,-30,,,,1.15,0.08,-0.08,0.04,0.02,-0.02,0,4.24,0.03,-0.03,,,,,,,,71.2423,0.2125,-0.2113
1,1,Radial Velocity,273.1,1.6,-0.8,0.98,0.11,-0.03,,,,,,,,,,0.139,0.108,-0.104,,,,,,,,G8 III,4770,,,10.86,0.22,-0.28,1.69,0.15,-0.53,-0.06,0.17,-0.1,0,2.59,0.05,-0.17,,,,,,,,111.542,1.0475,-1.0475
1,1,Radial Velocity,62.25,0.004,-0.004,0.295,0.029,-0.029,,,,,,,,,,0.645,0.02,-0.02,,,,,,,,,5221,,,,,,0.8,,,,,,,4.45,,,,,,,,,,11.1336,0.0073,-0.0072
1,1,Radial Velocity,1211,15,-16,2.108,0.032,-0.033,,,,,,,,,,0.298,0.078,-0.071,,,,,,,,,5049.8,64.88,-64.88,0.83,0.02,-0.02,0.85,0.03,-0.03,0.172,0.06,-0.06,0,4.53,0.03,-0.03,,,,,,,,17.926,0.0325,-0.0324
1,1,Radial Velocity,363.20001,1.6,-1.6,1.02,0.02,-0.02,,,,,,,,,,0.41,0.16,-0.16,,,,,,,,,5981,12,-12,1.49,0.01,-0.01,1.37,0.07,-0.07,-0.18,,,0,4.23,0.02,-0.02,,,,,,,,38.0615,0.0366,-0.0365
1,1,Radial Velocity,685.25,0.85,-0.85,1.623,0.047,-0.049,,,,,,,,,,0.017,0.013,-0.011,,,,,,,,,5338,59,-59,2.03,0.29,-0.29,1.21,0.11,-0.11,0.25,0.03,-0.03,0,3.88,0.08,-0.08,6.072,1.835,-1.835,0,,,,91.4349,0.3468,-0.3468
1,1,Radial Velocity,3.2498,0.0004,-0.0004,0.041,0.001,-0.001,,,,,,,,,,0.14,0.11,-0.11,,,,,,,,G8 V,5576,50,-46,,,,0.87,0.05,-0.05,,,,,,,,,,,,,,,23.2599,0.0188,-0.0189
1,1,Radial Velocity,578.6,3.3,-3.3,1.4,0.1,-0.1,,,,,,,,,,0.24,0.05,-0.05,,,,,,,,,4869,28,-28,8.56,0.33,-0.33,2,0.08,-0.08,0.14,0.05,-0.05,0,3.02,0.09,-0.09,1.35,0.18,-0.18,0,,,,116.593,0.421,-0.417
3,1,Radial Velocity,264.14999,0.23,-0.23,0.85,0.01,-0.01,,,,,,,,,,0.25,0.01,-0.01,,,,,,,,,6165,25,-25,1.21,0.02,-0.02,1.45,0.15,-0.15,0.2,,,0,4.43,0.04,-0.04,,,,,,,,34.0883,0.0427,-0.0426
3,1,Radial Velocity,526.5239037,0.06134612,-0.04315865,1.28031,0.003569,-0.003548,,,,,,,,,,0.898669,0.003792,-0.003398,,,,,,,,,,,,,,,1.01,0.01,-0.01,,,,,,,,,,,,,,,41.8727,0.0949,-0.0944
1,1,Radial Velocity,857.5,6.2,-6.3,1.67,0.05,-0.06,,,,,,,,,,0.2,,,,,,,,,,K0,5405,45,-45,0.82,0.08,-0.08,0.83,0.08,-0.08,-0.09,0.08,-0.08,0,4.45,0.07,-0.07,4.1,3.6,-3.6,0,,,,36.7984,0.0932,-0.0927
1,1,Radial Velocity,832.97,2.15,-1.89,1.662,0.015,-0.015,,,,,,,,,,0.042,0.039,-0.029,,,,,,,,,5717,33,-33,0.85,0.03,-0.03,0.88,0.02,-0.02,-0.28,0.02,-0.02,0,4.5,0.04,-0.04,3.813,2.97,-2.97,0,,,,34.1937,0.0681,-0.0678
1,1,Radial Velocity,149.61,0.37,-0.34,0.554,0.011,-0.011,,,,,,,,,,0.19,0.15,-0.12,3.16,0.61,-0.55,337,15,-16,0,G4 V,5727,60,-60,1,0.09,-0.09,1.01,0.06,-0.06,-0.09,0.04,-0.04,0,4.44,0.07,-0.07,,,,,,,,24.3358,0.0249,-0.0247
1,1,Radial Velocity,15.56,0.02,-0.02,0.12,0,0,,,,,,,,,,0,,,,,,,,,,,5686,16,-16,1.02,0.01,-0.01,0.93,0.1,-0.1,-0.35,,,0,4.39,0.05,-0.05,,,,,,,,22.0158,0.0107,-0.0107
1,1,Radial Velocity,356.21,0.88,-0.88,1.157,0.097,-0.097,,,,,,,,,,0.147,0.047,-0.047,,,,,,,,,4943,,,5.14,,,1.63,,,,,,,3.24,,,,,,,,,,136.308,1.6455,-1.6455
3,1,Radial Velocity,36.9987,0.0011,-0.0011,0.238,0.015,-0.015,,,,,,,,,,0.0796,0.0067,-0.0067,,,,,,,,G0,6093,,,1.6,0.11,-0.11,1.32,0.25,-0.25,0.33,,,0,,,,2.39,0.37,-0.37,0,,,,85.6009,0.3684,-0.3652
1,1,Radial Velocity,472.3,6.3,-5,1.19,0.02,-0.02,,,,,,,,,,0.61,0.07,-0.09,,,,,,,,G2 V,5752,16,-16,1.32,0.07,-0.07,1,,,0.03,0.01,-0.01,0,4.21,0.03,-0.03,,,,,,,,52.9051,0.1804,-0.1792
1,1,Radial Velocity,963.6,3.4,-3.4,1.92,0.07,-0.07,,,,,,,,,,0.778,0.009,-0.009,,,,,,,,,5566,158.59,-132.98,1.26,0.1,-0.05,0.98,0.11,-0.16,0.23,0.1,-0.1,0,4.23,0.09,-0.08,,,,,0.6835,0.1663,-0.177,46.8733,0.168,-0.1668
1,1,Radial Velocity,44.073,0.0048,-0.0048,0.237,0.011,-0.011,,,,,,,,,,0.607,0.026,-0.026,,,,,,,,G8/K0,5294,,,0.94,0.04,-0.04,0.92,0.13,-0.13,0.26,,,0,,,,8.4,3.24,-3.24,0,,,,34.8541,0.0676,-0.0673
1,1,Radial Velocity,20324.5815254,11483.95544521,-7039.20037086,15.443431,5.486625,-3.870564,,,,7574.93226,6822.68271,-2928.33068,,,,0.565248,0.194716,-0.245372,,,,,,,,,,,,,,,1.15,0.15,-0.15,,,,,,,,,,,,,,,55.0375,0.1324,-0.1317
2,1,Radial Velocity,3.023573,6.5E-05,-6.5E-05,0.0398,0.0023,-0.0023,,,,,,,,,,0.063,0.026,-0.026,,,,,,,,,5285,,,,,,0.92,,,0.24,,,0,4.53,,,,,,,,,,29.5529,0.0383,-0.0383
1,1,Radial Velocity,712.13,0.31,-0.31,1.93,0.32,-0.32,,,,,,,,,,0.2,0.08,-0.08,,,,,,,,K1 III,4380,,,23.47,1.97,-1.97,2.1,0.95,-0.95,,,,,,,,,,,,,,,122.536,1.3035,-1.3035
1,1,Radial Velocity,434,3,-3,1.14,0.08,-0.08,,,,,,,,,,0.23,0.09,-0.06,,,,,,,,,4076,15,-15,42.4,9.2,-9.2,1.05,0.19,-0.19,-0.91,0.09,-0.09,0,1.62,0.08,-0.08,,,,,,,,537.873,20.155,-20.155
1,1,Radial Velocity,778.51,5.38,-5.18,1.814,0.03,-0.031,,,,,,,,,,0.211,0.089,-0.096,,,,,,,,,5733,55,-55,1.9,0.13,-0.13,1.31,0.06,-0.06,0.3,0.04,-0.04,0,3.97,0.05,-0.05,4.201,0.625,-0.625,0,,,,90.5446,0.2702,-0.2687
1,1,Radial Velocity,400.5,1.7,-1.7,1.167,0.065,-0.065,,,,,,,,,,0.066,0.041,-0.041,,,,,,,,,4802,,,5.01,,,1.32,,,,,,,2.97,,,,,,,,,,204.277,2.4745,-2.4745
1,1,Radial Velocity,4.94737,0.00098,-0.00098,0.06,0,0,,,,,,,,,,0.09,0.09,-0.09,,,,,,,,,5602,21,-21,1.02,0.01,-0.01,1.03,0.11,-0.11,0.32,,,0,4.44,0.04,-0.04,,,,,,,,43.0399,0.0769,-0.0766
1,1,Radial Velocity,1293,37,-37,2.353,0.0452,-0.0452,,,,,,,,,,0.501,0.03,-0.03,,,,,,,,,5987,70,-70,1.02,0.02,-0.02,1.04,0.01,-0.01,-0.04,0.03,-0.03,0,,,,2.16,0.29,-0.29,0,,,,31.1664,0.0556,-0.0554
1,1,Radial Velocity,119.27,0.02,-0.02,0.52,0.009,-0.009,,,,,,,,,,0.27,0.02,-0.02,,,,,,,,,6136,,,,,,1.2,,,,,,,4.36,,,,,,,,,,29.9803,0.0424,-0.0423
1,1,Radial Velocity,1827,10,-10,3.18,0.18,-0.18,,,,,,,,,,0.705,0.022,-0.022,,,,,,,,G0 V,6012,,,1.52,0.07,-0.07,1.29,0.2,-0.2,0.37,,,0,,,,2.64,0.5,-0.5,0,,,,77.9693,0.1836,-0.1827
1,1,Radial Velocity,139.35,0.21,-0.22,0.53,0.02,-0.02,,,,,,,,,,0.076,0.07,-0.023,,,,,,,,,4830,45,-45,9.09,1.5,-1.5,1.01,0.1,-0.1,-0.5,0.18,-0.18,0,2.53,0.14,-0.14,7.41,3.06,-2.17,0,,,,219.216,3.483,-3.378
1,1,Radial Velocity,779.9,4.9,-4.9,1.911,0.088,-0.088,,,,,,,,,,0.056,0.039,-0.039,,,,,,,,,4877,,,5.14,,,1.53,,,,,,,3.19,,,,,,,,,,58.1105,0.2209,-0.2209
1,1,Radial Velocity,492.3,2.3,-2.3,1.2,0.02,-0.02,,,,,,,,,,0.096,0.067,-0.067,,,,,,,,G2/G3 V,5902,61,-61,1.01,0.05,-0.05,0.96,0.05,-0.05,-0.2,0.05,-0.05,0,4.53,0.1,-0.1,5.5,3.1,-3.1,0,,,,51.1659,0.0941,-0.0937
1,1,Transit,29.04992,0.00021,-0.00021,0.229,0.004,-0.004,3.71,0.2,-0.2,,,,,,,0.68,,,,,,1133,30,-30,0,,8500,150,-150,1.75,0.07,-0.07,1.89,0.11,-0.11,0,0.3,0,0,,,,0.42,0.14,-0.14,0,,,,272.217,2.207,-2.173
1,1,Radial Velocity,5859.089924,2325.96289388,-959.68303546,6.431189,1.558837,-0.872233,,,,1893.34292,902.73324,-1291.77449,,,,0.272564,0.178326,-0.136257,,,,,,,,,,,,,,,1.03,0.13,-0.13,,,,,,,,,,,,,,,61.4925,0.0942,-0.0938
1,1,Radial Velocity,177.11,0.32,-0.32,0.64,0.04,-0.04,,,,,,,,,,0.07,0.02,-0.02,,,,,,,,,4673,123,-123,10.64,0.99,-0.99,1.93,0.54,-0.54,-0.37,,,0,2.67,0.09,-0.09,,,,,,,,283.502,4.863,-4.863
2,1,Radial Velocity,299.36,0.26,-0.31,1.086,0.0006,-0.0007,,,,,,,,,,0.05,0.03,-0.02,,,,,,,,K2 III,4658,24,-24,13.2,0.3,-0.3,1.9,0.2,-0.2,0.15,0.1,-0.1,0,2.49,0.05,-0.05,1.73,0.47,-0.47,0,,,,89.2721,0.73155,-0.73155
1,1,Radial Velocity,495.4,3,-3,1.5,0.1,-0.1,,,,,,,,,,0.27,0.1,-0.1,,,,,,,,K0 III,4348,28,-28,27,1.5,-1.5,1.7,0.2,-0.2,-0.17,0.05,-0.05,0,1.9,0.1,-0.1,1.8,0.5,-0.5,0,,,,315.211,3.148,-3.087
1,1,Radial Velocity,589.64,0.81,-0.81,1.64,0.27,-0.27,,,,,,,,,,0.02,0.03,-0.03,,,,,,,,,4892.63,10.22,-10.22,,,,,,,0.103,0.009,-0.009,0,,,,,,,,,,,,,
1,1,Radial Velocity,14306.8851878,3762.35333676,-3219.89898897,11.786592,2.201473,-1.923349,,,,2773.33249,599.64534,-396.37025,,,,0.150429,0.130417,-0.098749,,,,,,,,,,,,,,,1.08,0.13,-0.13,,,,,,,,,,,,,,,49.3305,0.1192,-0.1186
1,1,Radial Velocity,2.81805,7.1E-05,-7.1E-05,0.04,0,0,,,,,,,,,,0,,,,,,,,,,,4812,28,-28,0.77,0.01,-0.01,0.42,0.03,-0.03,0.1,,,0,4.28,0.03,-0.03,,,,,,,,37.6894,0.028,-0.028
1,1,Radial Velocity,358,1,-1,0.94,0.02,-0.02,,,,,,,,,,0.24,0.04,-0.04,,,,,,,,,5449,11,-11,0.83,0.01,-0.01,0.65,0.01,-0.01,-0.16,,,0,4.41,0,0,,,,,,,,32.5376,0.0328,-0.0328
1,1,Radial Velocity,45.791,0.07,-0.07,0.246,0.005,-0.005,,,,,,,,,,0.12,0.08,-0.08,,,,,,,,G7 V,5676,32,-87,,,,0.95,0.05,-0.05,,,,,,,,,,,,,,,31.5262,0.041,-0.0409
1,1,Radial Velocity,623,3.4,-3.4,1.51,0.006,-0.006,,,,,,,,,,0.11,0.07,-0.07,,,,,,,,G8/K0 III,5078,22,-22,5.44,0.07,-0.07,1.64,0.06,-0.06,-0.21,0.02,-0.02,0,3.19,0.06,-0.06,,,,,,,,129.966,0.487,-0.487
1,1,Radial Velocity,21.998,0.009,-0.009,0.14,0,0,,,,,,,,,,0.17,0.03,-0.03,,,,,,,,,5769,14,-14,1.12,0.01,-0.01,1.1,0.13,-0.13,-0.55,,,0,4.38,0.05,-0.05,,,,,,,,42.358,0.0756,-0.0752
1,1,Radial Velocity,480.5,0.5,-0.5,1.2,0.1,-0.1,,,,,,,,,,0.07,0.03,-0.03,,,,,,,,K2 III,4323,15,-15,21.4,0.6,-0.6,1.1,0.1,-0.1,-0.323,0.034,-0.034,0,1.78,0.04,-0.04,6.84,1.39,-1.39,0,,,,68.1509,2.11345,-2.11345
1,1,Radial Velocity,2496,180,-180,3.55,0.18,-0.18,,,,,,,,,,0.1,0.08,-0.08,,,,,,,,,5801,41,-41,0.95,0.02,-0.02,1.08,0.21,-0.21,-0.03,,,0,4.51,0.08,-0.08,,,,,,,,51.3444,0.1393,-0.1385
1,1,Radial Velocity,1103,33,-33,2.18,0.09,-0.09,,,,,,,,,,0.03,0.06,-0.06,,,,,,,,G5 IV/V,5950,100,-100,1.02,0.05,-0.05,1.12,0.05,-0.05,0.29,0.1,-0.1,0,4.47,0.05,-0.05,2,3,-3,0,,,,78.4293,0.0963,-0.0962
1,1,Radial Velocity,1193.3,7,-7,2.482,0.01,-0.01,,,,,,,,,,0.19,0.06,-0.06,,,,,,,,K1 III,4842,41,-41,7.72,0.15,-0.15,1.68,0.09,-0.09,0.05,0.03,-0.03,0,2.86,0.11,-0.11,,,,,,,,75.116,0.35245,-0.35245
1,1,Radial Velocity,851.8,11.6,-11.6,1.76,0.05,-0.05,,,,,,,,,,0.4,0.1,-0.1,,,,,,,,G1-1.5 V,5737,70,-70,,,,1,0.1,-0.1,-0.18,0.2,-0.2,0,4.59,0.1,-0.1,0.102,0.024,-0.024,0,,,,59.182,0.1565,-0.1558
1,1,Radial Velocity,2124.54,14.65,-13.51,3.318,0.022,-0.021,,,,,,,,,,0.175,0.044,-0.044,,,,,,,,,5732,23,-23,0.98,0.02,-0.02,1.08,0.01,-0.01,0.22,0.02,-0.02,0,4.46,0.02,-0.02,0.919,0.733,-0.733,0,,,,29.276,0.0276,-0.0275
1,1,Radial Velocity,615,7,-7,1.36,0.02,-0.02,,,,,,,,,,0.19,0.16,-0.16,,,,,,,,,5371,28,-28,0.97,0.02,-0.02,0.77,0.09,-0.09,0.32,,,0,4.35,0.05,-0.05,,,,,,,,36.1531,0.0364,-0.0364
1,1,Radial Velocity,858,12,-12,1.88,0.21,-0.21,,,,,,,,,,0.124,0.046,-0.046,,,,,,,,,4934,,,4.96,,,1.21,,,,,,,3.21,,,,,,,,,,126.339,1.0915,-1.0915
1,1,Radial Velocity,39.44603442,0.00168357,-0.00145169,0.227825,0.00931,-0.010023,,,,,,,,,,0.418755,0.002828,-0.003191,,,,,,,,,,,,,,,1.01,0.13,-0.13,,,,,,,,,,,,,,,69.7311,0.1871,-0.1862
1,1,Radial Velocity,1750,24,-24,2.99,0.15,-0.15,,,,,,,,,,0.126,0.057,-0.057,,,,,,,,,4917,,,2.58,,,1.16,,,,,,,3.6,,,,,,,,,,83.3321,0.3702,-0.3702
2,1,Radial Velocity,1270.55194905,10.75632991,-7.38672442,2.43855,0.06094,-0.063307,,,,2652.63439,916.04211,-912.44504,,,,0.751956,0.034728,-0.032412,,,,,,,,,,,,,,,1.2,0.09,-0.09,,,,,,,,,,,,,,,38.662,0.065,-0.0648
2,1,Radial Velocity,3.50927,6.4E-05,-6.4E-05,0.05,0,0,,,,,,,,,,0.03,0.03,-0.03,,,,,,,,,6117,16,-16,1.23,0.02,-0.02,1.29,0.1,-0.1,0.26,,,0,4.37,0.03,-0.03,,,,,,,,29.1158,0.024,-0.024
1,1,Radial Velocity,422.9,0.29,-0.29,1.191,0.073,-0.073,,,,,,,,,,0.11,0.01,-0.01,,,,,,,,G0,5963,,,1.58,0.11,-0.11,1.26,0.23,-0.23,0.28,,,0,,,,3.56,0.65,-0.65,0,,,,78.0505,0.304,-0.3016
1,1,Radial Velocity,3.97097,0.00023,-0.00023,0.05,0,0,,,,,,,,,,0.09,0.08,-0.08,,,,,,,,,5644,33,-33,1.37,0.03,-0.03,0.99,0.17,-0.17,0.31,,,0,4.16,0.07,-0.07,,,,,,,,60.8831,0.1175,-0.1171
1,1,Radial Velocity,415.4,0.2,-0.2,1.149,0.017,-0.017,,,,,,,,,,0.856,0.009,-0.009,,,,,,,,K1 III,4698,100,-100,7.47,0.6,-0.6,1.17,0.2,-0.2,-0.11,0.1,-0.1,0,2.94,0.15,-0.15,7.1,,,0,,,,184.031,1.027,-1.017
1,1,Radial Velocity,5.7361,0.0015,-0.0015,0.06,0,0,,,,,,,,,,0.09,0.22,-0.22,,,,,,,,,5341,31,-31,0.97,0.02,-0.02,1.37,0.32,-0.32,0.32,,,0,4.6,0.1,-0.1,,,,,,,,45.935,0.0753,-0.0751
1,1,Radial Velocity,273.1,1.3,-0.4,0.9,0.07,-0.08,,,,,,,,,,0.259,0.067,-0.206,,,,,,,,G8 III,4862,,,11.06,0.44,-0.43,1.28,0.32,-0.28,-0.28,0.08,-0.09,0,2.45,0.09,-0.07,,,,,,,,103.335,0.995,-0.995
2,1,Radial Velocity,1807,15,-15,2.98,0.15,-0.15,,,,,,,,,,0.575,0.023,-0.023,,,,,,,,G5,5748,,,1.05,0.04,-0.04,1.08,0.15,-0.15,0.18,,,0,,,,2.71,1.45,-1.45,0,,,,48.9489,0.1776,-0.1763
1,1,Transit,0.719573,2.1E-05,-2.1E-05,0.0166,0.0003,-0.0003,1.613,0.071,-0.071,5.6,0.43,-0.43,7.4,1.1,-1.1,,,,,,,,,,,G2,,,,1.22,0.01,-0.01,1.18,0.04,-0.04,,,,,4.34,0.02,-0.02,2.67,1.2,-1.2,0,0.9,0.06,-0.06,109.86,0.811,-0.8
1,1,Radial Velocity,1752.92067283,37.01649589,-33.60282876,2.906141,0.126833,-0.132131,,,,1797.84225,624.70765,-365.41048,,,,0.923501,0.052754,-0.094083,,,,,,,,,,,,,,,1.06,0.13,-0.13,,,,,,,,,,,,,,,85.3951,0.5374,-0.5308
1,1,Radial Velocity,6383.7835217,2891.20807521,-1084.85967411,6.497354,1.807431,-0.839859,,,,1740.73691,398.43644,-328.39672,,,,0.203319,0.185176,-0.120673,,,,,,,,,,,,,,,0.88,0.11,-0.11,,,,,,,,,,,,,,,34.6011,0.0576,-0.0574
1,1,Radial Velocity,10839.83340606,2660.45782843,-1973.20021385,9.88693,1.74612,-1.346183,,,,7469.38301,1178.27983,-1191.15194,,,,0.312809,0.151846,-0.131477,,,,,,,,,,,,,,,1.11,0.14,-0.14,,,,,,,,,,,,,,,61.3603,0.0839,-0.0837
1,1,Radial Velocity,1005.98853873,7.62637204,-6.37241921,1.988479,0.076065,-0.080955,,,,2172.35017,329.40574,-294.63541,,,,0.556692,0.046089,-0.067055,,,,,,,,,,,,,,,1.03,0.12,-0.12,,,,,,,,,,,,,,,34.4341,0.0777,-0.0773
1,1,Radial Velocity,184.02,0.18,-0.18,0.81,,,,,,,,,,,,0,,,,,,,,,,,4753,15,-15,13,,,2.1,,,-0.359,0.02,-0.02,0,2.22,0.05,-0.05,,,,,,,,85.7183,0.78695,-0.78695
1,1,Radial Velocity,705,34,-34,1.58,0.08,-0.08,,,,,,,,,,0.07,0.17,-0.17,,,,,,,,,4953,123,-123,5.26,0.31,-0.31,2.53,0.46,-0.46,-0.31,,,0,3.4,0.06,-0.06,,,,,,,,127.061,1.122,-1.103
1,1,Radial Velocity,158.991,1.44,-1.44,0.533,0.011,-0.011,,,,,,,,,,0.2,0.11,-0.11,,,,,,,,K2 V,4914,51,-32,,,,0.8,0.05,-0.05,,,,,,,,,,,,,,,30.6862,0.0442,-0.0441
2,1,Radial Velocity,1313,28,-28,2.45,0.04,-0.06,,,,,,,,,,0.15,0.09,-0.05,,,,,,,,G0 V,6136,18,-18,1.19,0.04,-0.04,1.13,,,0.06,0.02,-0.02,0,4.46,0.06,-0.06,,,,,,,,55.4401,0.0961,-0.0957
1,1,Radial Velocity,799.52,2.41,-2.41,1.373,0.035,-0.035,,,,,,,,,,0.5,0.05,-0.05,,,,,,,,,5186,,,,,,0.76,,,,,,,4.41,,,,,,,,,,33.5225,0.043,-0.0429
1,1,Radial Velocity,58.43,0.13,-0.13,0.26,0,0,,,,,,,,,,0.11,0.1,-0.1,,,,,,,,,4300,45,-45,0.71,0.02,-0.02,0.43,0.1,-0.1,-0.26,,,0,4.36,0.1,-0.1,,,,,,,,11.281,0.0052,-0.0052
1,1,Radial Velocity,227,0.2,-0.2,0.76,0.01,-0.01,,,,,,,,,,0.3,0.03,-0.03,,,,,,,,,6064,14,-14,1.38,0.02,-0.02,1.34,0.12,-0.12,0.01,,,0,4.28,0.04,-0.04,,,,,,,,44.8264,0.094,-0.0936
1,1,Radial Velocity,25775.78858607,13279.46721399,-9595.00302859,16.107189,4.638337,-4.541219,,,,2801.89869,930.38324,-740.43858,,,,0.218978,0.155755,-0.151717,,,,,,,,,,,,,,,0.81,0.09,-0.09,,,,,,,,,,,,,,,40.3661,0.0557,-0.0555
2,1,Radial Velocity,2.1378431,3.1E-06,-3.1E-06,0.0346,0.0027,-0.0027,,,,,,,,,,0.0119,0.0047,-0.0047,,,,,,,,F8,5939,,,1.46,0.14,-0.14,1.21,0.28,-0.28,0.22,,,0,,,,3.61,0.86,-0.86,0,,,,103.936,0.557,-0.551
1,1,Radial Velocity,1488.79122664,58.0164537,-46.45771508,2.762119,0.146845,-0.153674,,,,4073.50239,2763.84026,-1577.09982,,,,0.821127,0.10134,-0.185414,,,,,,,,,,,,,,,1.26,0.18,-0.18,,,,,,,,,,,,,,,67.8107,0.2753,-0.2731
2,1,Radial Velocity,1644.6909652,10.98616884,-15.69616425,2.965265,0.15201,-0.166332,,,,4259.27322,490.26456,-497.71565,,,,0.729873,0.041834,-0.025848,,,,,,,,,,,,,,,1.28,0.2,-0.2,,,,,,,,,,,,,,,37.8619,0.0543,-0.0541
1,1,Radial Velocity,1270,57,-57,2.72,0.08,-0.08,,,,,,,,,,0.17,0.16,-0.16,,,,,,,,K1 III,4805,100,-100,8.8,0.6,-0.6,1.66,0.25,-0.25,0.04,0.1,-0.1,0,2.66,0.15,-0.15,,,,,,,,209.839,1.96,-1.925
3,1,Radial Velocity,13.481,0.001,-0.001,0.117,0.003,-0.003,,,,,,,,,,0.05,0.02,-0.02,,,,,,,,G,5770,80,-80,1.55,0.22,-0.22,1.12,0.09,-0.09,-0.17,0.08,-0.08,0,4.1,0.1,-0.1,,,,,,,,73.58352,8.55496,-8.55496
1,1,Radial Velocity,3309.22117629,27.48456295,-30.46482264,4.051612,0.150129,-0.157723,,,,1705.47518,162.7089,-188.22409,,,,0.706593,0.006986,-0.007099,,,,,,,,,,,,,,,0.81,0.09,-0.09,,,,,,,,,,,,,,,18.2912,0.0125,-0.0124
1,1,Radial Velocity,18538.79292976,8925.77795772,-3716.76085697,13.912743,4.12265,-2.047158,,,,2565.90908,431.32572,-373.61261,,,,0.156013,0.142099,-0.100332,,,,,,,,,,,,,,,1.04,0.13,-0.13,,,,,,,,,,,,,,,35.9098,0.0689,-0.0686
1,1,Radial Velocity,3.414884,3E-05,-3E-05,0.0479,0.0033,-0.0033,,,,,,,,,,0.031,0.021,-0.021,,,,,,,,,5392,,,2.2,,,1.26,,,,,,,3.88,,,,,,,,,,73.6123,0.3053,-0.3029
1,1,Radial Velocity,2166,38,-38,3.27,0.07,-0.07,,,,,,,,,,0.2,0.05,-0.05,,,,,,,,,5955,14,-14,1.1,0.01,-0.01,1.27,0.12,-0.12,-0.13,,,0,4.46,0.04,-0.04,,,,,,,,32.0104,0.0528,-0.0526
1,1,Transit,11.8143,0.0002,-0.0002,0.1066,0.0012,-0.0014,7.398,0.314,-0.336,34.9613,5.40311,-5.72094,0.471,0.094,-0.084,0.22,0.095,-0.13,,,,1089,15,-16,0,,5576,73,-76,1.75,0.05,-0.05,1.16,0.04,-0.04,0.421,0.046,-0.054,0,4.02,0.03,-0.03,7.53,1.3,-0.99,0,0.305,0.027,-0.025,132.345,0.808,-0.799
2,1,Radial Velocity,256.78,0.02,-0.02,0.917,0.009,-0.009,,,,,,,,,,0.677,0.003,-0.003,,,,,,,,,6291,,,,,,1.86,,,,,,,4.07,,,,,,,,,,38.6364,0.108,-0.1074
1,1,Radial Velocity,49.77,0.07,-0.07,0.25,0.004,-0.004,,,,,,,,,,0.31,0.1,-0.1,,,,,,,,,5599,12,-12,,,,0.84,,,-0.24,0.01,-0.01,0,4.48,0.02,-0.02,4.4,,,0,,,,21.9496,0.017,-0.0169
1,1,Radial Velocity,1179,34,-34,2.2,0.09,-0.09,,,,,,,,,,0.12,0.05,-0.05,,,,,,,,G8 IV,5577,100,-100,1.67,0.07,-0.07,1.03,0.05,-0.05,0.39,0.1,-0.1,0,4.03,0.05,-0.05,9,3,-3,0,,,,81.4893,0.3063,-0.3042
1,1,Radial Velocity,143.58,0.6,-0.6,0.477,,,,,,,,,,,,0.14,0.03,-0.03,,,,,,,,K3 V,4995,50,-50,,,,0.7,0.04,-0.04,0.15,0.06,-0.06,0,4.26,0.19,-0.19,,,,,,,,28.5159,0.0397,-0.0397
1,1,Radial Velocity,1576,76,-76,2.74,0.18,-0.18,,,,,,,,,,0.14,0.1,-0.1,,,,,,,,,4798,,,4.2,,,1.11,,,,,,,3.22,,,,,,,,,,98.1609,0.6436,-0.6436
1,1,Radial Velocity,482,5,-5,1.28,0.08,-0.08,,,,,,,,,,0.11,0.1,-0.1,,,,,,,,,4218,30,-30,41.01,18.22,-18.22,3.7,4.16,-4.16,-0.18,,,0,1.78,0.3,-0.3,,,,,,,,676.579,45.1145,-45.1145
