sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,sy_dist,sy_disterr1,sy_disterr2,
1,1,Transit,8.02511821,2.27E-06,-2.27E-06,0,,,,,7.14,1.32,-1,0,,,,,,,,,,,,,,,,,,,,,0,,6007,105.19,-100.66,0,1.26,0.23,-0.18,0,1.1,0.07,-0.06,0,0.02,0.084,-0.099,0,4.28,0.12,-0.12,0,4.79,1.41,-1.74,0,,,,,750.177,,,
1,1,Transit,8.30864937,1.09E-05,-1.09E-05,0,,,,,2.32,0.19,-0.14,0,,,,,,,,,,,,,,,,,,,,,0,,5293,81.95,-98.03,0,0.82,0.06,-0.05,0,0.86,0.04,-0.05,0,-0.03,0.149,-0.172,0,4.55,0.04,-0.07,0,4.57,6.27,-2.8,0,,,,,605.274,8.821,-8.821,
1,1,Transit,3.57320367,9.1E-07,-9.1E-07,0,,,,,6.04,1.58,-0.66,0,,,,,,,,,,,,,,,,,,,,,0,,5834,110.98,-141.15,0,1.11,0.29,-0.12,0,1.09,0.1,-0.06,0,0.24,0.113,-0.175,0,4.39,0.08,-0.18,0,3.55,1.87,-1.94,0,,,,,1291.98,,,
1,1,Transit,9.61375356,1.173E-05,-1.173E-05,0,,,,,3.03,0.5,-0.34,0,,,,,,,,,,,,,,,,,,,,,0,,5744,144.47,-96.94,0,0.96,0.16,-0.08,0,0.98,0.06,-0.06,0,-0.04,0.145,-0.175,0,4.47,0.06,-0.13,0,3.89,3.61,-2.2,0,,,,,938.844,15.993,-15.993,
1,1,Transit,5.63252845,5.75E-06,-5.75E-06,0,,,,,2.17,0.25,-0.16,0,,,,,,,,,,,,,,,,,,,,,0,,5312,140.65,-145.28,0,0.83,0.07,-0.05,0,0.87,0.05,-0.05,0,0,0.148,-0.173,0,4.55,0.04,-0.08,0,4.57,6.34,-2.85,0,,,,,556.726,6.914,-6.749,
1,1,Transit,3.5484657,7E-07,-7E-07,0,0.0538,0.0015,-0.0021,0,15.984,0.404,-0.572,0,670.93913,21.29461,-27.33338,0,0.4,0.5,-0.5,0,,,,,,,,,1750,20,-20,0,0,,6297,60,-60,0,1.79,0.04,-0.06,0,1.37,0.04,-0.06,0,0.04,0.06,-0.06,0,3.96,0.1,-0.1,0,,,,,,,,,899.777,16.774,-16.181,
1,1,Transit,8.5083244,9.11E-06,-9.11E-06,0,,,,,2.58,0.25,-0.17,0,,,,,,,,,,,,,,,,,,,,,0,,5813,100.75,-97.3,0,1.03,0.1,-0.07,0,1.02,0.04,-0.04,0,0.03,0.092,-0.101,0,4.42,0.06,-0.08,0,4.37,2.57,-2.29,0,,,,,807.48,12.123,-12.123,
1,1,Transit,4.28686431,3.22E-06,-3.22E-06,0,,,,,4.77,1.46,-0.66,0,,,,,,,,,,,,,,,,,,,,,0,,6125,113.77,-154.49,0,1.22,0.37,-0.16,0,1.15,0.13,-0.09,0,0.05,0.138,-0.155,0,4.33,0.1,-0.19,0,3.09,1.31,-1.34,0,,,,,1591.04,55.17,-51.65,
2,1,Transit,9.54927542,4.99E-06,-4.99E-06,0,,,,,1.59,0.18,-0.22,0,,,,,,,,,,,,,,,,,,,,,0,,3519,19.31,-19.67,0,0.33,0.02,-0.02,0,0.33,0.02,-0.02,0,-0.31,0.051,-0.047,0,4.94,0.02,-0.02,0,4.17,6.1,-2.58,0,,,,,99.0688,0.3039,-0.302,
1,1,Transit,27.52197994,3.295E-05,-3.295E-05,0,,,,,2.6,0.11,-0.09,0,,,,,,,,,,,,,,,,,,,,,0,,3931,48.32,-40.61,0,0.53,0.02,-0.02,0,0.55,0.02,-0.02,0,-0.19,0.089,-0.084,0,4.73,0.02,-0.02,0,3.16,4.53,-1.59,0,,,,,283.41,1.792,-1.792,
1,1,Transit,6.8834055,3.15E-06,-3.15E-06,0,,,,,2.73,0.06,-0.06,0,,,,,,,,,,,,,,,,,,,,,0,,6236,57.77,-58.08,0,1.19,0.02,-0.02,0,1.19,0.03,-0.03,0,0.09,0.081,-0.086,0,4.36,0.01,-0.01,0,1.74,0.543,-0.407,0,,,,,228.439,1.353,-1.338,
1,1,Transit,3.56809693,7.07E-06,-7.07E-06,0,,,,,1.3,0.24,-0.17,0,,,,,,,,,,,,,,,,,,,,,0,,6113,66.08,-67.92,0,1.32,0.24,-0.17,0,1.16,0.07,-0.05,0,0.06,0.081,-0.076,0,4.26,0.11,-0.12,0,3.8,0.96,-1.26,0,,,,,391.644,3.246,-3.195,
1,1,Transit,25.30889748,5.747E-05,-5.747E-05,0,,,,,1.64,0.26,-0.19,0,,,,,,,,,,,,,,,,,,,,,0,,6025,95.04,-99.94,0,1.25,0.2,-0.12,0,1.16,0.06,-0.05,0,0.18,0.091,-0.087,0,4.3,0.09,-0.11,0,3.55,1.19,-1.58,0,,,,,324.618,2.548,-2.509,
1,1,Transit,41.74600392,4.444E-05,-4.444E-05,0,,,,,2.49,0.06,-0.06,0,,,,,,,,,,,,,,,,,,,,,1,,6060,69.98,-63.4,0,1.2,0.03,-0.03,0,1.1,0.04,-0.04,0,0.01,0.083,-0.083,0,4.32,0.01,-0.01,0,4.27,0.8,-0.76,0,,,,,332.443,3.781,-3.698,
1,1,Transit,19.55659418,3.606E-05,-3.606E-05,0,,,,,2.47,0.23,-0.12,0,,,,,,,,,,,,,,,,,,,,,0,,5746,66.6,-58.76,0,1.41,0.06,-0.05,0,0.91,0.06,-0.05,0,-0.35,0.095,-0.079,0,4.09,0.01,-0.01,0,10.47,2.3,-2.1,0,,,,,386.177,3.778,-3.707,
1,1,Transit,34.43587975,8.258E-05,-8.258E-05,0,,,,,2.69,0.49,-0.31,0,,,,,,,,,,,,,,,,,,,,,0,,5997,75.84,-67.77,0,1.3,0.24,-0.15,0,1.17,0.07,-0.05,0,0.22,0.082,-0.076,0,4.28,0.1,-0.12,0,3.72,1,-1.5,0,,,,,467.375,4.888,-4.789,
1,1,Transit,28.86235584,6.735E-05,-6.735E-05,0,,,,,2.2,0.31,-0.2,0,,,,,,,,,,,,,,,,,,,,,0,,5849,61.71,-55.43,0,1.06,0.15,-0.1,0,1.02,0.04,-0.04,0,-0.01,0.096,-0.112,0,4.39,0.09,-0.11,0,5.5,1.9,-3.01,0,,,,,468.258,4.529,-4.443,
2,1,Transit,5.65179605,1.087E-05,-1.087E-05,0,,,,,1.72,0.28,-0.19,0,,,,,,,,,,,,,,,,,,,,,0,,6106,72.75,-68.2,0,1.44,0.23,-0.16,0,1.28,0.07,-0.05,0,0.36,0.067,-0.071,0,4.23,0.09,-0.1,0,2.69,0.5,-0.901,0,,,,,455.336,4.984,-4.879,
2,1,Transit,19.96371318,5.659E-05,-5.659E-05,0,,,,,1.46,0.06,-0.05,0,,,,,,,,,,,,,,,,,,,,,0,,5293,49.66,-61.29,0,0.83,0.03,-0.03,0,0.9,0.03,-0.03,0,0.08,0.139,-0.112,0,4.55,0.02,-0.03,0,3.39,3.43,-1.77,0,,,,,,,,
1,1,Transit,24.85462415,2.819E-05,-2.819E-05,0,,,,,5.74,1.43,-1.16,0,,,,,,,,,,,,,,,,,,,,,0,,7099,172.5,-234.72,0,2.02,0.5,-0.41,0,1.62,0.18,-0.17,0,0.01,0.157,-0.159,0,4.04,0.14,-0.15,0,1.32,0.28,-0.19,0,,,,,687.094,14.115,-13.567,
2,1,Transit,60.92832271,7.053E-05,-7.053E-05,0,,,,,2.67,0.32,-0.22,0,,,,,,,,,,,,,,,,,,,,,0,,5690,85.16,-68.99,0,0.98,0.12,-0.08,0,0.95,0.04,-0.04,0,-0.06,0.106,-0.115,0,4.43,0.08,-0.1,0,6.31,3.15,-3.81,0,,,,,289.907,2.07,-2.041,
1,1,Transit,8.51203588,4.5E-06,-4.5E-06,0,,,,,2.11,0.05,-0.05,0,,,,,,,,,,,,,,,,,,,,,0,,5842,57.63,-51.77,0,0.88,0.02,-0.02,0,0.96,0.02,-0.02,0,-0.23,0.079,-0.083,0,4.53,0.01,-0.01,0,1.35,0.47,-0.24,0,,,,,337.901,2.922,-2.874,
2,1,Transit,24.3078946,2.446E-05,-2.446E-05,0,,,,,2.1,0.06,-0.04,0,,,,,,,,,,,,,,,,,,,,,0,,5260,74.38,-70.24,0,0.8,0.01,-0.01,0,0.89,0.02,-0.03,0,0.01,0.092,-0.091,0,4.58,0.01,-0.01,0,1.91,1.26,-0.602,0,,,,,246.61,1.454,-1.437,
1,1,Transit,22.20813214,4.013E-05,-4.013E-05,0,,,,,3.18,0.31,-0.23,0,,,,,,,,,,,,,,,,,,,,,0,,6406,90.67,-86.67,0,1.46,0.14,-0.11,0,1.34,0.06,-0.06,0,0.25,0.078,-0.084,0,4.24,0.05,-0.07,0,1.78,0.632,-0.499,0,,,,,830.638,14.349,-13.879,
1,1,Transit,38.58422849,4.568E-05,-4.568E-05,0,,,,,6.91,1.5,-1.21,0,,,,,,,,,,,,,,,,,,,,,0,,6392,72.53,-64.51,0,1.98,0.43,-0.35,0,1.54,0.14,-0.11,0,0.41,0.038,-0.039,0,4.04,0.13,-0.13,0,1.7,0.23,-0.25,0,,,,,639.239,10.417,-10.093,
1,1,Transit,5.83598311,4.66E-06,-4.66E-06,0,,,,,1.96,0.08,-0.06,0,,,,,,,,,,,,,,,,,,,,,0,,5515,51.74,-48.73,0,0.86,0.02,-0.03,0,0.93,0.03,-0.03,0,-0.03,0.095,-0.109,0,4.54,0.01,-0.02,0,2.45,1.76,-1.02,0,,,,,253.295,1.633,-1.613,
1,1,Transit,18.68404933,5.589E-05,-5.589E-05,0,,,,,2.63,0.38,-0.52,0,,,,,,,,,,,,,,,,,,,,,0,,5573,77.72,-79.46,0,1.15,0.16,-0.18,0,0.95,0.04,-0.04,0,0.11,0.085,-0.082,0,4.29,0.15,-0.1,0,10.47,2.2,-4.47,0,,,,,992.852,15.738,-15.263,
1,1,Transit,5.45849832,9.07E-06,-9.07E-06,0,,,,,1.99,0.16,-0.17,0,,,,,,,,,,,,,,,,,,,,,0,,5894,80.86,-84.44,0,1.14,0.07,-0.06,0,1.15,0.04,-0.04,0,0.34,0.07,-0.069,0,4.38,0.04,-0.05,0,2.14,1.31,-0.832,0,,,,,666.146,8.142,-7.952,
1,1,Transit,13.28535633,2.409E-05,-2.409E-05,0,,,,,2.84,1.35,-0.46,0,,,,,,,,,,,,,,,,,,,,,0,,6388,115.33,-136.67,0,1.45,0.69,-0.24,0,1.28,0.22,-0.12,0,0.03,0.122,-0.16,0,4.22,0.12,-0.26,0,2.4,0.727,-0.685,0,,,,,750.04,7.677,-7.526,
1,1,Transit,19.78297415,6.532E-05,-6.532E-05,0,,,,,2.08,0.29,-0.19,0,,,,,,,,,,,,,,,,,,,,,0,,5807,96.43,-81.11,0,1.06,0.15,-0.1,0,1.01,0.04,-0.04,0,0.02,0.09,-0.098,0,4.39,0.09,-0.1,0,5.5,2.3,-2.97,0,,,,,784.23,9.736,-9.736,
2,1,Transit,39.30941904,4.834E-05,-4.834E-05,0,,,,,3.01,0.17,-0.1,0,,,,,,,,,,,,,,,,,,,,,0,,5697,56.57,-50.16,0,0.89,0.03,-0.03,0,0.97,0.03,-0.03,0,-0.08,0.098,-0.093,0,4.53,0.01,-0.01,0,1.78,0.919,-0.493,0,,,,,457.709,3.087,-3.046,
1,1,Transit,29.88485741,3.246E-05,-3.246E-05,0,,,,,2.78,0.08,-0.19,0,,,,,,,,,,,,,,,,,,,,,0,,4893,47.74,-49.34,0,0.75,0.02,-0.02,0,0.78,0.03,-0.03,0,-0.03,0.103,-0.106,0,4.58,0.03,-0.03,0,7.76,4.65,-4.9,0,,,,,252.762,0.822,-0.816,
1,1,Transit,12.92491623,1.23E-05,-1.23E-05,0,,,,,2.57,0.21,-0.14,0,,,,,,,,,,,,,,,,,,,,,0,,5192,82.8,-82.15,0,0.79,0.02,-0.02,0,0.87,0.03,-0.03,0,0,0.107,-0.105,0,4.58,0.01,-0.01,0,2,1.35,-0.621,0,,,,,312.798,1.951,-1.928,
1,1,Transit,28.51120525,2.321E-05,-2.321E-05,0,,,,,3.38,0.08,-0.32,0,,,,,,,,,,,,,,,,,,,,,0,,4758,53.5,-40.01,0,0.72,0.01,-0.02,0,0.78,0.02,-0.03,0,0.01,0.104,-0.101,0,4.61,0.01,-0.01,0,3.24,2.75,-1.53,0,,,,,302.955,1.4395,-1.4395,
1,1,Transit,4.90332155,4.54E-06,-4.54E-06,0,,,,,2.36,0.33,-0.21,0,,,,,,,,,,,,,,,,,,,,,0,,6123,74.81,-69.56,0,1.27,0.18,-0.11,0,1.18,0.06,-0.04,0,0.13,0.082,-0.075,0,4.3,0.08,-0.1,0,3.24,0.857,-1.28,0,,,,,685.599,5.968,-5.868,
1,1,Transit,1.8270823,4.4E-07,-4.4E-07,0,,,,,3.1,0.38,-0.22,0,,,,,,,,,,,,,,,,,,,,,0,,5524,91.48,-143.16,0,0.89,0.11,-0.06,0,0.92,0.05,-0.06,0,0,0.147,-0.178,0,4.51,0.05,-0.11,0,4.79,5.61,-3.04,0,,,,,462.322,15.184,-15.184,
1,1,Transit,3.24755522,5.26E-06,-5.26E-06,0,,,,,1.41,0.06,-0.04,0,,,,,,,,,,,,,,,,,,,,,0,,5763,62.32,-50.52,0,0.99,0.03,-0.03,0,1.07,0.03,-0.03,0,0.23,0.062,-0.057,0,4.47,0.02,-0.02,0,1.45,0.712,-0.329,0,,,,,439.4,2.398,-2.372,
2,1,Transit,81.73778,0.00013,-0.00013,0,0.4669,0.0087,-0.009,0,2.215,0.04,-0.034,0,10.6,2.5,-2.4,0,5.4,1.3,-1.3,0,0.041,0.034,-0.029,0,2.99,0.31,-0.27,0,380,,,0,0,,5547,50,-50,0,0.87,0.01,-0.01,0,0.89,0.05,-0.04,0,-0.03,0.08,-0.08,0,4.51,0.1,-0.1,0,5.3,2.4,-3,0,1.902,0.125,-0.101,0,155.956,0.709,-0.703,
1,1,Transit,172.7049784,0.0005356,-0.0005356,0,,,,,2.71,0.38,-0.26,0,,,,,,,,,,,,,,,,,,,,,1,,5946,77.07,-63.84,0,1.08,0.15,-0.1,0,1.02,0.06,-0.05,0,-0.1,0.111,-0.124,0,4.38,0.09,-0.11,0,4.9,1.83,-2.7,0,,,,,390.374,3.992,-3.914,
1,1,Transit,5.08005848,1.338E-05,-1.338E-05,0,,,,,3.36,0.58,-0.56,0,,,,,,,,,,,,,,,,,,,,,0,,6166,102.75,-99.75,0,2.06,0.32,-0.33,0,1.41,0.12,-0.16,0,0.07,0.104,-0.057,0,3.96,0.11,-0.09,0,3.09,1.09,-0.61,0,,,,,1060.68,16.64,-16.14,
1,1,Transit,13.14497566,3.491E-05,-3.491E-05,0,,,,,1.57,0.1,-0.11,0,,,,,,,,,,,,,,,,,,,,,0,,5526,76.12,-59.55,0,0.9,0.06,-0.04,0,0.93,0.04,-0.04,0,0.02,0.102,-0.102,0,4.5,0.04,-0.06,0,4.57,3.67,-2.66,0,,,,,436.016,3.23,-3.184,
1,1,Transit,13.89961966,1.102E-05,-1.102E-05,0,,,,,2.5,0.12,-0.26,0,,,,,,,,,,,,,,,,,,,,,0,,4671,85.64,-76.72,0,0.67,0.03,-0.03,0,0.7,0.05,-0.04,0,-0.19,0.148,-0.109,0,4.63,0.02,-0.02,0,5.75,6.3,-4.27,0,,,,,221.802,1.036,-1.027,
1,1,Transit,21.41616926,8.095E-05,-8.095E-05,0,,,,,2.12,0.19,-0.14,0,,,,,,,,,,,,,,,,,,,,,0,,6206,68.1,-58.72,0,1.22,0.11,-0.08,0,1.16,0.04,-0.04,0,0.02,0.078,-0.077,0,4.33,0.05,-0.07,0,2.63,0.959,-0.944,0,,,,,963.18,13.6765,-13.6765,
1,1,Transit,13.24934059,2.104E-05,-2.104E-05,0,,,,,2.69,0.3,-0.21,0,,,,,,,,,,,,,,,,,,,,,0,,5882,77.41,-64.41,0,1.07,0.12,-0.08,0,1.04,0.04,-0.04,0,0.03,0.09,-0.089,0,4.39,0.07,-0.09,0,4.47,1.92,-2.27,0,,,,,818.001,12.451,-12.09,
1,1,Transit,4.14702026,8.8E-07,-8.8E-07,0,,,,,7,1.93,-0.77,0,,,,,,,,,,,,,,,,,,,,,0,,5967,92.74,-130.13,0,1.15,0.32,-0.13,0,1.11,0.11,-0.07,0,0.14,0.156,-0.153,0,4.36,0.09,-0.18,0,3.31,1.62,-1.6,0,,,,,1019.65,17.84,-17.25,
1,1,Transit,6.01038429,1.57E-06,-1.57E-06,0,,,,,4,0.13,-0.31,0,,,,,,,,,,,,,,,,,,,,,0,,4828,40.1,-46.81,0,0.73,0.02,-0.04,0,0.78,0.03,-0.04,0,0.01,0.161,-0.179,0,4.61,0.02,-0.03,0,2.88,6.53,-1.42,0,,,,,378.972,3.978,-3.896,
1,1,Transit,4.45419434,3.8E-07,-3.8E-07,0,,,,,11.99,2.19,-1.1,0,,,,,,,,,,,,,,,,,,,,,0,,5535,265.27,-230.38,0,0.9,0.16,-0.08,0,0.93,0.09,-0.07,0,0,0.135,-0.169,0,4.5,0.06,-0.13,0,4.37,5.08,-2.66,0,,,,,751.776,13.0105,-13.0105,
1,1,Transit,8.60010411,4.25E-06,-4.25E-06,0,,,,,4.42,0.34,-0.27,0,,,,,,,,,,,,,,,,,,,,,0,,5322,98.03,-122.84,0,0.83,0.06,-0.05,0,0.87,0.04,-0.05,0,-0.02,0.152,-0.176,0,4.55,0.04,-0.07,0,4.68,6.11,-2.88,0,,,,,531.944,4.874,-4.787,
1,1,Transit,12.3764661,1.298E-05,-1.298E-05,0,,,,,2.73,0.25,-0.15,0,,,,,,,,,,,,,,,,,,,,,0,,4286,37.81,-34.92,0,0.63,0.02,-0.02,0,0.65,0.03,-0.03,0,-0.09,0.113,-0.094,0,4.66,0.01,-0.01,0,3.8,4.77,-2.1,0,,,,,311.175,2.107,-2.08,
1,1,Transit,5.26341577,2.9E-06,-2.9E-06,0,,,,,3.95,0.82,-0.57,0,,,,,,,,,,,,,,,,,,,,,0,,5863,103.85,-100.72,0,1.04,0.22,-0.1,0,1.03,0.06,-0.06,0,0.01,0.131,-0.171,0,4.42,0.07,-0.16,0,3.89,2.9,-2.15,0,,,,,843.689,11.8035,-11.8035,
1,1,Transit,1.90220856,4.1E-07,-4.1E-07,0,,,,,4.29,0.27,-0.21,0,,,,,,,,,,,,,,,,,,,,,0,,5447,76.54,-66.56,0,0.92,0.06,-0.04,0,0.93,0.04,-0.03,0,0.14,0.098,-0.095,0,4.49,0.05,-0.06,0,5.62,3.95,-3.44,0,,,,,690.525,8.712,-8.502,
1,1,Transit,16.21775407,2.89E-05,-2.89E-05,0,,,,,2.83,0.56,-0.29,0,,,,,,,,,,,,,,,,,,,,,0,,5894,117.98,-162.81,0,1.04,0.21,-0.1,0,1.03,0.07,-0.07,0,0,0.14,-0.173,0,4.42,0.07,-0.15,0,3.89,2.6,-2.2,0,,,,,973.121,18.276,-17.626,
1,1,Transit,11.72292176,2.381E-05,-2.381E-05,0,,,,,2.24,0.2,-0.12,0,,,,,,,,,,,,,,,,,,,,,0,,5740,57.53,-49.06,0,0.98,0.08,-0.05,0,1,0.03,-0.04,0,0.03,0.101,-0.101,0,4.46,0.04,-0.07,0,4.17,2.77,-2.22,0,,,,,674.598,9.132,-9.132,
1,1,Transit,3.70598955,4.87E-06,-4.87E-06,0,,,,,2.67,0.8,-0.38,0,,,,,,,,,,,,,,,,,,,,,0,,6068,151.79,-199.33,0,1.16,0.35,-0.16,0,1.11,0.12,-0.09,0,0.02,0.129,-0.16,0,4.35,0.1,-0.19,0,3.24,1.85,-1.45,0,,,,,2097.12,119.115,-119.115,
1,1,Transit,29.00790538,8.906E-05,-8.906E-05,0,,,,,2.37,0.17,-0.14,0,,,,,,,,,,,,,,,,,,,,,0,,5242,93.27,-66.35,0,0.81,0.05,-0.05,0,0.85,0.04,-0.05,0,-0.06,0.147,-0.17,0,4.56,0.03,-0.06,0,4.47,6.27,-2.72,0,,,,,661.876,10.066,-9.773,
1,1,Transit,17.58752333,2.056E-05,-2.056E-05,0,,,,,3.61,0.64,-0.36,0,,,,,,,,,,,,,,,,,,,,,0,,5630,200.63,-197.22,0,0.95,0.17,-0.09,0,0.96,0.07,-0.06,0,0.03,0.136,-0.152,0,4.47,0.07,-0.13,0,4.37,4,-2.63,0,,,,,776.708,14.957,-14.411,
2,1,Transit,18.47764449,1.517E-05,-1.517E-05,0,,,,,1.72,0.09,-0.09,0,,,,,,,,,,,,,,,,,,,,,0,,3556,30.41,-23.6,0,0.33,0.02,-0.02,0,0.34,0.02,-0.02,0,-0.39,0.059,-0.06,0,4.94,0.02,-0.02,0,4.07,6.02,-2.5,0,,,,,109.308,0.413,-0.41,
1,1,Transit,18.00931444,9.9E-06,-9.9E-06,0,,,,,5.21,0.64,-0.4,0,,,,,,,,,,,,,,,,,,,,,0,,5575,83.81,-85.33,0,0.9,0.11,-0.06,0,0.93,0.05,-0.05,0,-0.04,0.154,-0.181,0,4.5,0.05,-0.11,0,4.57,4.94,-2.83,0,,,,,992.769,22.951,-21.958,
1,1,Transit,22.18432708,2.5E-05,-2.5E-05,0,,,,,3.09,0.17,-0.2,0,,,,,,,,,,,,,,,,,,,,,0,,5066,80,-61.96,0,0.77,0.04,-0.05,0,0.8,0.04,-0.05,0,-0.08,0.146,-0.184,0,4.58,0.03,-0.05,0,5.37,5.93,-3.3,0,,,,,565.207,7.512,-7.512,
1,1,Transit,3.75083228,1.22E-06,-1.22E-06,0,,,,,4.63,0.66,-0.36,0,,,,,,,,,,,,,,,,,,,,,0,,5626,144.83,-126.35,0,0.92,0.13,-0.07,0,0.95,0.06,-0.06,0,-0.01,0.141,-0.178,0,4.49,0.06,-0.11,0,4.27,4.52,-2.6,0,,,,,863.037,14.8155,-14.8155,
1,1,Transit,4.24374723,2.93E-06,-2.93E-06,0,,,,,3.64,0.51,-0.27,0,,,,,,,,,,,,,,,,,,,,,0,,5735,80.65,-75.3,0,0.95,0.13,-0.07,0,0.98,0.04,-0.06,0,-0.02,0.14,-0.173,0,4.47,0.05,-0.12,0,4.07,3.64,-2.38,0,,,,,,,,
1,1,Transit,18.42794624,4.23E-05,-4.23E-05,0,,,,,2.15,0.13,-0.13,0,,,,,,,,,,,,,,,,,,,,,0,,5132,59.73,-80.24,0,0.79,0.04,-0.04,0,0.83,0.04,-0.05,0,-0.01,0.162,-0.173,0,4.57,0.03,-0.05,0,4.57,6.27,-2.7,0,,,,,564.277,8.5675,-8.5675,
1,1,Transit,16.54297375,4.149E-05,-4.149E-05,0,,,,,2.25,0.15,-0.12,0,,,,,,,,,,,,,,,,,,,,,0,,5148,106.09,-92.59,0,0.79,0.04,-0.04,0,0.84,0.04,-0.04,0,0,0.142,-0.152,0,4.57,0.03,-0.05,0,4.68,5.65,-3,0,,,,,558.81,6.355,-6.216,
1,1,Transit,11.02347475,7.66E-06,-7.66E-06,0,,,,,2.26,0.08,-0.08,0,,,,,,,,,,,,,,,,,,,,,0,,3768,40.66,-39.79,0,0.53,0.02,-0.02,0,0.55,0.02,-0.02,0,0.11,0.077,-0.076,0,4.73,0.01,-0.01,0,5.89,5.62,-3.63,0,,,,,130.645,0.497,-0.494,
1,1,Transit,34.18890521,6.016E-05,-6.016E-05,0,,,,,3.16,0.22,-0.17,0,,,,,,,,,,,,,,,,,,,,,0,,5616,66.28,-55.02,0,0.93,0.07,-0.05,0,0.95,0.03,-0.04,0,0.01,0.103,-0.1,0,4.48,0.05,-0.07,0,4.9,3.32,-2.78,0,,,,,638.301,7.173,-7.017,
1,1,Transit,4.301662,3.1E-06,-3.1E-06,0,,,,,2.45,0.34,-0.15,0,,,,,,,,,,,,,,,,,,,,,0,,5496,71.37,-88.25,0,0.9,0.12,-0.06,0,0.93,0.04,-0.04,0,0.06,0.14,-0.159,0,4.5,0.05,-0.12,0,5.01,6.18,-3.22,0,,,,,568.148,5.2825,-5.2825,
1,1,Transit,4.79859939,5.4E-06,-5.4E-06,0,,,,,2.64,0.32,-0.17,0,,,,,,,,,,,,,,,,,,,,,0,,5527,75.23,-79.46,0,0.9,0.11,-0.05,0,0.93,0.04,-0.04,0,0.01,0.137,-0.162,0,4.51,0.05,-0.11,0,4.68,5.37,-2.96,0,,,,,723.875,9.971,-9.708,
1,1,Transit,17.20523483,2.222E-05,-2.222E-05,0,,,,,2.58,0.18,-0.17,0,,,,,,,,,,,,,,,,,,,,,0,,5212,89.47,-77.65,0,0.79,0.05,-0.05,0,0.83,0.04,-0.05,0,-0.1,0.155,-0.191,0,4.57,0.04,-0.06,0,4.68,5.96,-2.95,0,,,,,504.667,4.871,-4.871,
1,1,Transit,22.18329658,4.593E-05,-4.593E-05,0,,,,,2.79,0.36,-0.23,0,,,,,,,,,,,,,,,,,,,,,0,,5746,59.48,-51.43,0,1.02,0.13,-0.08,0,0.99,0.03,-0.04,0,0.02,0.098,-0.099,0,4.41,0.08,-0.1,0,5.89,2.49,-3.35,0,,,,,771.471,10.1285,-10.1285,
1,1,Transit,7.65880414,1.346E-05,-1.346E-05,0,,,,,2.39,0.33,-0.16,0,,,,,,,,,,,,,,,,,,,,,0,,5612,116.01,-108.4,0,0.91,0.12,-0.06,0,0.95,0.05,-0.05,0,-0.01,0.137,-0.164,0,4.5,0.05,-0.11,0,4.17,4.68,-2.53,0,,,,,682.896,8.1815,-8.1815,
1,1,Transit,9.37891944,2.371E-05,-2.371E-05,0,,,,,2.39,0.52,-0.21,0,,,,,,,,,,,,,,,,,,,,,0,,5710,114.7,-145.72,0,0.95,0.12,-0.08,0,0.97,0.06,-0.06,0,0,0.137,-0.173,0,4.47,0.06,-0.11,0,3.98,3.82,-2.2,0,,,,,853.977,14.787,-14.301,
1,1,Transit,29.91136794,9.909E-05,-9.909E-05,0,,,,,3.27,0.84,-0.39,0,,,,,,,,,,,,,,,,,,,,,0,,5672,95.54,-141.61,0,0.97,0.24,-0.08,0,0.99,0.05,-0.06,0,0.09,0.15,-0.152,0,4.46,0.06,-0.19,0,4.47,4.18,-2.71,0,,,,,617.55,11.337,-10.943,
1,1,Transit,25.69578251,6.32E-05,-6.32E-05,0,,,,,2.55,0.38,-0.15,0,,,,,,,,,,,,,,,,,,,,,0,,4984,52.11,-41.61,0,0.73,0.03,-0.04,0,0.78,0.04,-0.04,0,-0.14,0.129,-0.15,0,4.61,0.03,-0.03,0,3.8,4.97,-2.26,0,,,,,524.247,7.561,-7.352,
1,1,Transit,1.6168837,1.23E-06,-1.23E-06,0,,,,,2,0.18,-0.22,0,,,,,,,,,,,,,,,,,,,,,0,,5334,117.14,-106.87,0,0.83,0.07,-0.05,0,0.87,0.04,-0.05,0,-0.03,0.151,-0.18,0,4.54,0.04,-0.08,0,4.68,5.89,-3.03,0,,,,,541.432,6.91,-6.741,
