sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,sy_dist,sy_disterr1,sy_disterr2
1,1,Transit,12.9972,0.0006,-0.0006,0.108,0.003,-0.003,0,3.96,0.13,-0.11,0,9,2.3,-2,0,0.795,0.29,-0.235,0,0.04,0.05,-0.03,0,,,,,867,17,-17,0,0,G2 V,5840,62,-62,0,1.02,0.01,-0.01,0,0.98,0.06,-0.07,0,-0.09,0.07,-0.07,0,4.41,0.11,-0.11,0,5.1,3.9,-3.1,0,1.3,0.1,-0.1,0,155.141,0.663,-0.657
1,1,Transit,2.650237,3E-06,-3E-06,0.046,0.002,-0.002,0,16.701,0.56,-0.56,0,991.62463,57.20911,-57.20911,0,1.17,0.18,-0.16,0,0.0022,0.003,-0.0016,0,5300,500,-470,0,2370,70,-70,0,0,Am C,7690,400,-250,0,1.92,0.07,-0.07,0,1.9,0.1,-0.08,0,0.09,0.03,-0.03,0,4.15,0.04,-0.04,0,0.29,0.32,-0.19,0,0.37,0.01,-0.01,0,148.925,1.034,-1.02
1,1,Transit,0.4090677,3E-07,-3E-07,0.0071,0.0002,-0.0002,0,1.17,0.06,-0.06,0,,,,,,,,,,,,,,,,,1072,54,-54,0,0,,3330,160,-160,0,0.31,0.01,-0.01,0,0.29,0.02,-0.02,0,,,,,4.92,0.04,-0.04,0,,,,,,,,,41.1659,0.0618,-0.0615
2,1,Transit,11.06201,2E-05,-2E-05,0.061,0.003,-0.003,0,1.672,0.071,-0.071,0,4.82,1.3,-1.3,0,5.6,1.8,-1.6,0,0,,,0,1.8,0.2,-0.2,0,326,7,-7,0,0,M4 &#177 0.5 V,3185,50,-50,0,0.28,0.01,-0.01,0,0.25,0.01,-0.01,0,-0.07,0.02,-0.02,0,4.95,0.03,-0.03,0,,,,,16.8,1.9,-1.9,0,30.5212,0.0392,-0.039
1,1,Transit,10.180249,1.5E-05,-1.5E-05,0.0903,0.0018,-0.0013,0,11.882,0.448,-0.437,0,270.47333,16.52716,-14.93801,0,0.88,0.13,-0.11,0,0.024,0.032,-0.017,0,,,,,918,11,-11,0,0,,5597,83,-82,0,1.05,0.03,-0.03,0,0.95,0.06,-0.04,0,0.078,0.072,-0.066,0,4.37,0.04,-0.03,0,9.1,3.1,-3.9,0,1.16,0.14,-0.11,0,152.892,0.915,-0.905
1,1,Transit,5.857487,8.9E-05,-9.7E-05,0.07037,0.00087,-0.00088,0,14.067,0.235,-0.213,0,797.7533,38.1396,-38.1396,0,1.68,0.12,-0.12,0,0.262,0.045,-0.037,0,,,,,1404,7,-6,0,0,F,6255,90,-90,0,1.53,0.01,-0.01,0,1.35,0.04,-0.03,0,0.28,0.036,-0.036,0,4.13,0.01,-0.01,0,2.346,0.425,-0.901,0,0.5332,0.0144,-0.0165,0,336.267,1.927,-1.905
1,1,Transit,1.902603,1.1E-05,-1.1E-05,0.0389,0.0011,-0.0011,0,21.017,0.594,-0.594,0,731.00534,,,1,,,,,0.01,,,1,,,,,2492,38,-38,0,0,F0,7300,100,-100,0,1.95,0.05,-0.05,0,1.79,0.26,-0.26,0,-0.1,0.12,-0.12,0,4.1,0.2,-0.2,0,,,,,,,,,225.888,1.69,-1.666
1,1,Transit,2.0845435,2.3E-06,-2.3E-06,0.03138,0.00025,-0.0002,0,14.415,0.258,-0.224,0,375.0394,41.3179,-38.1396,0,0.686,0.08,-0.078,0,0,,,0,1062,57,-51,0,1588,21,-20,0,0,G9 IV,5404,70,-67,0,1.17,0.02,-0.01,0,0.95,0.02,-0.02,0,0.24,0.09,-0.09,0,4.28,0.01,-0.01,0,12.82,0.73,-1.4,0,0.842,0.029,-0.03,0,355.683,2.848,-2.804
1,1,Transit,5.331751,1.1E-05,-1.1E-05,0.06864,0.00079,-0.00075,0,13.888,0.516,-0.437,0,314.6517,34.9613,-34.9613,0,0.64,0.097,-0.093,0,0.036,0.044,-0.026,0,,,,,1619,24,-23,0,0,,5948,87,-89,0,2.19,0.07,-0.06,0,1.52,0.05,-0.05,0,0.329,0.073,-0.075,0,3.94,0.02,-0.03,0,2.64,0.38,-0.39,0,0.205,0.016,-0.018,0,336.608,8.389,-7.998
1,1,Transit,4.231306,6.3E-05,-5.7E-05,0.058,0.0014,-0.0014,0,16.69,0.381,-0.381,0,387.7526,38.1396,-38.1396,0,0.49,0.059,-0.055,0,0,,,0,,,,,1669,16,-14,0,0,F,6495,90,-90,0,1.65,0.02,-0.03,0,1.44,0.03,-0.03,0,0.22,0.041,-0.041,0,4.19,0.01,-0.01,0,1.823,0.3,-0.331,0,0.4518,0.0189,-0.0194,0,411.719,8.163,-7.857
2,1,Transit,0.989343,1.5E-05,-1.5E-05,0.01545,0.00014,-0.00014,0,1.79,0.08,-0.081,0,4.91,0.68,-0.7,0,4.7,1,-0.9,0,0.16,,,1,121,12,-11,0,924,22,-22,0,0,M2,3550,69,-69,0,0.45,0.01,-0.01,0,0.5,0.01,-0.01,0,0.23,0.07,-0.08,0,4.83,0.03,-0.03,0,,,,,7.77,0.72,-0.62,0,35.2736,0.0527,-0.0526
1,1,Transit,2.2554477,6.3E-06,-6.3E-06,0.03524,0.00069,-0.00079,0,12.173,0.908,-0.538,0,251.40353,20.34112,-19.0698,0,0.76,0.14,-0.17,0,0,,,0,1443,73,-66,0,1715,22,-20,0,0,G1 V,5880,54,-49,0,1.29,0.02,-0.02,0,1.15,0.07,-0.07,0,0.24,0.09,-0.09,0,4.28,0.03,-0.03,0,4.7,2.7,-2,0,0.756,0.06,-0.061,0,407.84,4.237,-4.152
1,1,Transit,1.7666957,5.4E-06,-5.4E-06,0.0226,0.0004,-0.0004,0,1.41,0.1,-0.1,0,,,,,,,,,,,,,,,,,764,19,-19,0,0,,3499,70,-70,0,0.46,0.01,-0.01,0,0.49,0.03,-0.03,0,,,,,4.8,0.03,-0.03,0,,,,,,,,,30.7947,0.0391,-0.0391
1,1,Transit,2.500311,4E-06,-4E-06,0.0229,0.0002,-0.0002,0,3.09,0.11,-0.11,0,48.8,,,1,,,,,,,,,,,,,489,13,-13,0,0,M5V,3185,76,-76,0,0.28,0.01,-0.01,0,0.26,0.01,-0.01,0,0.336,0.06,-0.06,0,4.96,0.03,-0.03,0,,,,,16.8,1.5,-1.4,0,64.9172,0.3581,-0.3544
1,1,Transit,24.283429,4.3E-05,-4.3E-05,0.16,0.04,-0.04,0,5.34,0.11,-0.11,0,28.3,4.7,-4.7,0,0.94,0.22,-0.22,0,0.16,0.08,-0.08,0,,,,,,,,,0,G5 V,5665,55,-55,0,0.97,0.02,-0.01,0,0.98,0.05,-0.06,0,0.1,0.07,-0.07,0,4.46,0.1,-0.1,0,4.2,4.1,-2.7,0,1.53,0.16,-0.16,0,81.2271,0.1773,-0.1766
1,1,Transit,9.47725,0.00064,-0.00079,0.0914,0.0017,-0.0017,0,10.817,0.359,-0.325,0,1722.6386,69.9226,-63.566,0,7.53,0.65,-0.72,0,0.3806,0.0093,-0.009,0,299,19,-16,0,1198,18,-17,0,0,,5645,50,-50,0,1.78,0.05,-0.04,0,1.13,0.07,-0.06,0,0.148,0.079,-0.08,0,3.99,0.03,-0.03,0,7.4,1.6,-1.5,0,0.286,0.022,-0.023,0,342.831,7.371,-7.071
1,1,Transit,3.49151,6.2E-05,-5.7E-05,0.0391,0.0009,-0.0009,0,5.05,0.16,-0.17,0,26.78,5.43,-5.13,0,1.14,0.26,-0.24,0,0.057,0.054,-0.039,0,57.78,3.48,-3.48,0,767,8,-8,0,0,M0,3980,31,-32,0,0.62,0.01,-0.01,0,0.65,0.02,-0.02,0,0.25,0.1,-0.1,0,4.66,0.02,-0.02,0,7.1,4.6,-4.6,0,3.78,0.19,-0.19,0,60.798,0.13635,-0.13635
1,1,Transit,18.85019,0.00013,-0.00013,0.1177,0.0038,-0.0038,0,3.14,0.1,-0.1,0,10.8,1.5,-1.5,0,1.91,0.32,-0.32,0,0,,,0,6.39,0.41,-0.41,0,443,7,-7,0,0,M0.0 V,4065,51,-51,0,0.6,0.01,-0.01,0,0.61,0.02,-0.02,0,0.05,0.16,-0.16,0,4.65,0.04,-0.04,0,5,3,-4,0,3.949,0.323,-0.323,0,40.0654,0.0423,-0.0423
1,1,Transit,3.208664,1.5E-05,-1.5E-05,0.04882,0.00063,-0.0016,0,16.141,2.69,-1.569,0,222.47988,50.85255,-50.85255,0,0.28,0.14,-0.12,0,,,,,2300,130,-81,0,1927,27,-17,0,0,F,5991,55,-55,0,2.17,0.04,-0.03,0,1.51,0.06,-0.14,0,0.373,0.071,-0.086,0,3.94,0.02,-0.04,0,2.73,1.3,-0.51,0,0.208,0.014,-0.02,0,229.067,2.388,-2.34
1,1,Transit,0.549372,7E-06,-7E-06,0.00812,0.00037,-0.00038,0,1.258,0.04,-0.039,0,,,,,,,,,,,,,,,,,2100,39,-40,0,0,,4757,51,-50,0,0.68,0.01,-0.01,0,0.75,0.03,-0.02,0,-0.029,0.061,-0.043,0,4.65,0.02,-0.02,0,0.18,0.04,-0.038,0,3.374,0.228,-0.223,0,42.5775,0.0622,-0.062
1,1,Transit,4.860674,5E-06,-5E-06,0.061,0.003,-0.003,0,12.778,0.224,-0.224,0,731.00534,63.56568,-63.56568,0,2,0.2,-0.2,0,0.043,0.008,-0.008,0,,,,,1375,12,-12,0,0,,5734,50,-50,0,1.51,0.06,-0.06,0,1.04,0.13,-0.13,0,0.14,0.15,-0.15,0,4.24,0.05,-0.05,0,11,2,-2,0,0.43,0.07,-0.07,0,248.504,3.648,-3.546
1,1,Transit,9.5739,0.0002,-0.0001,0.1001,0.0007,-0.0007,0,11.657,0.673,-0.56,0,68.01528,12.71314,-12.07748,0,0.252,0.091,-0.091,0,,,,,,,,,,,,,0,,6230,50,-50,0,2.02,0.05,-0.05,0,1.46,0.03,-0.03,0,0.22,0.05,-0.05,0,4.1,0.1,-0.1,0,2.49,0.22,-0.22,0,0.25,0.02,-0.02,0,223.465,2.26,-2.216
1,1,Transit,1.0662107,1.4E-06,-1.4E-06,0.0204,0.0002,-0.0002,0,1.31,0.04,-0.04,0,,,,,,,,,,,,,,,,,1885,28,-28,0,0,G V,5752,100,-100,0,0.94,0.02,-0.02,0,0.99,0.03,-0.03,0,0.04,0.06,-0.06,0,4.58,0.1,-0.1,0,0.133,0.026,-0.026,0,,,,,45.864,0.0648,-0.0645
1,1,Transit,29.02,0.36,-0.23,0.1587,0.0067,-0.0075,0,12.89,0.448,-0.56,0,209.7678,22.2481,-22.2481,0,0.54,0.09,-0.1,0,0.118,0.073,-0.077,0,2.9,0.2,-0.2,0,362,7,-7,0,0,M0,3841,54,-45,0,0.61,0.02,-0.02,0,0.63,0.03,-0.03,0,0.31,0.11,-0.12,0,4.67,0.03,-0.02,0,7.4,4.4,-4.6,0,3.95,0.37,-0.29,0,128.438,0.25,-0.25
1,1,Transit,52.97818,4E-05,-4E-05,0.3,0.02,-0.03,0,11.299,0.135,-0.168,0,133.4886,15.8915,-9.5349,0,,,,,0.28,0.06,-0.09,0,,,,,759,37,-26,0,0,F6 V,6394,75,-75,0,1.32,0.01,-0.01,0,1.32,0.03,-0.03,0,0.24,0.036,-0.036,0,4.32,0.01,-0.01,0,0.87,0.46,-0.49,0,0.81,0.03,-0.03,0,113.825,0.347,-0.345
1,1,Transit,8.872078,7E-06,-7E-06,0.092,0.004,-0.004,0,12.52,0.101,-0.101,0,1398.44499,95.34852,-95.34852,0,3.9,0.3,-0.3,0,0.41,0.02,-0.02,0,,,,,1167,11,-11,0,0,,5880,53,-53,0,1.56,0.03,-0.03,0,1.32,0.14,-0.14,0,0.18,0.08,-0.08,0,4.17,0.06,-0.06,0,1.7,0.2,-0.2,0,0.49,0.06,-0.06,0,335.985,2.434,-2.4
1,1,Transit,0.7363104,3E-07,-3E-07,0.0112,0.0001,-0.0001,0,1.3,0.05,-0.05,0,,,,,,,,,,,,,,,,,910,36,-36,0,0,,3383,157,-157,0,0.35,0.01,-0.01,0,0.35,0.01,-0.01,0,,,,,4.89,0.03,-0.03,0,,,,,,,,,47.7465,0.11,-0.1095
1,1,Transit,10.50534,7E-05,-8E-05,0.0752,0.0047,-0.0119,0,2.04,0.5,-0.54,0,,,,,,,,,,,,,8.1,1.1,-2.6,0,488,28,-52,0,0,M1.0,3800,100,-100,0,0.53,0.08,-0.08,0,0.54,0.08,-0.08,0,-0.5,,,-1,4.5,,,-1,,,,,,,,,62.3446,0.08335,-0.08335
1,1,Transit,0.67247414,3E-08,-2.8E-07,0.01791,0.00065,-0.00065,0,15.098,0.527,-0.527,0,1595.4986,238.37131,-238.37131,0,,,,,,,,,,,,,3646,88,-88,0,0,F,6540,160,-160,0,1.7,0.06,-0.06,0,1.45,0.07,-0.07,0,0.068,0.07,-0.062,0,4.14,0.04,-0.05,0,1.77,0.88,-0.68,0,0.417,0.056,-0.053,0,262.041,2.753,-2.698
1,1,Transit,7.851928,1.8E-05,-1.6E-05,0.057,0.006,-0.006,0,2.19,0.17,-0.17,0,6.37,2.45,-2.29,0,3.34,2.55,-1.63,0,0,,,0,4,2.1,-1.5,0,395,24,-22,0,0,M4.5 V,3342,100,-100,0,0.34,0.02,-0.02,0,0.34,0.02,-0.02,0,0.03,0.07,-0.07,0,4.91,0.03,-0.03,0,4.6,1,-1,0,12.2,2.53,-2.53,0,33.3631,0.06425,-0.06425
1,1,Transit,8.60077,3E-05,-3E-05,0.075,0.004,-0.004,0,10.761,0.135,-0.135,0,260.61929,25.42627,-25.42627,0,1.14,0.12,-0.12,0,0.07,,,1,,,,,1188,10,-10,0,0,,5673,50,-50,0,1.41,0.03,-0.03,0,1.12,0.12,-0.12,0,0.47,0.08,-0.08,0,4.19,0.05,-0.05,0,8,1,-1,0,0.56,0.07,-0.07,0,198.473,1.403,-1.383
1,1,Transit,260.79,0.59,-0.58,0.828,0.012,-0.012,0,11.321,0.247,-0.213,0,875.61726,27.65107,-25.7441,0,3.32,0.14,-0.16,0,0.3683,0.0073,-0.0073,0,2.71,0.13,-0.13,0,348,3,-4,0,0,G5,5695,58,-60,0,1.64,0.03,-0.03,0,1.11,0.05,-0.05,0,0.253,0.057,-0.057,0,4.06,0.01,-0.02,0,8.1,1.5,-1.3,0,0.359,0.015,-0.016,0,116.685,0.267,-0.266
2,1,Transit,2.1225735,1.6E-06,-1.6E-06,0.03319,0.00052,-0.00051,0,19.84,,,0,298.7587,57.20911,-57.20911,0,0.06,,,0,0,,,0,1600,81,-81,0,1763,21,-22,0,0,,5966,73,-72,0,1.25,0.03,-0.03,0,1.08,0.05,-0.05,0,0.027,0.066,-0.052,0,4.28,0.03,-0.02,0,5.5,1.9,-1.7,0,0.781,0.072,-0.052,0,337.064,2.385,-2.351
1,1,Transit,1.1947268,7.9E-06,-9.3E-06,0.02234,0.0006,-0.0006,0,3.51,0.15,-0.15,0,26,1.3,-1.3,0,3.31,0.51,-0.43,0,0,,,0,2000,100,-100,0,1860,20,-20,0,0,G V,5634,31,-31,0,1.04,0.02,-0.02,0,1.03,0.04,-0.04,0,0.14,0.05,-0.05,0,4.42,0.04,-0.04,0,4.5,2,-2,0,1.25,0.09,-0.09,0,259.947,2.036,-2.005
1,1,Transit,10.695264,8.6E-05,-8.6E-05,0.08911,0.001,-0.001,0,3.03,0.15,-0.15,0,13.8,1,-1,0,2.73,0.47,-0.47,0,0.032,0.038,-0.023,0,,,,,805,21,-21,0,0,K0 V,5298,65,-65,0,0.86,0.03,-0.03,0,0.82,0.03,-0.03,0,-0.217,0.044,-0.044,0,4.37,0.11,-0.11,0,10.1,1.4,-1.4,0,1.8469,0.2115,-0.2115,0,90.7402,0.1715,-0.1709
1,1,Transit,8.001968,2.4E-05,-2.5E-05,0.0854,0.0015,-0.0016,0,11.153,0.314,-0.303,0,203.41018,31.78284,-38.13941,0,0.8,0.16,-0.16,0,0.174,0.048,-0.052,0,406,19,-18,0,1259,16,-15,0,0,,6101,75,-73,0,1.56,0.04,-0.04,0,1.3,0.07,-0.07,0,0.181,0.086,-0.086,0,4.16,0.03,-0.04,0,3.3,1.3,-1.1,0,0.476,0.05,-0.047,0,373.345,6.487,-6.273
1,1,Transit,3.5315902,2.6E-06,-2.6E-06,0.05009,0.0008,-0.00082,0,14.37,0.359,-0.347,0,502.16888,127.13136,-123.95308,0,0.93,0.25,-0.24,0,0,0.048,-0.052,0,1356,62,-65,0,1688,19,-21,0,0,,6248,72,-77,0,1.57,0.03,-0.03,0,1.34,0.07,-0.07,0,0.119,0.081,-0.078,0,4.17,0.02,-0.02,0,2.52,0.89,-0.82,0,0.486,0.034,-0.031,0,355.59,2.461,-2.427
1,1,Transit,35.189346,9E-05,-9E-05,0.145,0.003,-0.003,0,2.194,0.113,-0.111,0,,,,,,,,,0.496,0.216,-0.133,0,,,,,256,61,-17,0,0,M3,3430,130,-130,0,0.31,0.01,-0.01,0,0.33,0.02,-0.02,0,-0.27,0.37,-0.37,0,4.97,0.05,-0.05,0,,,,,15.8,2.5,-2.5,0,57.7911,0.1053,-0.1049
1,1,Transit,0.3524728,4.7E-06,-4.7E-06,0.0097,0.0001,-0.0001,0,1.62,0.13,-0.13,0,,,,,,,,,,,,,,,,,2609,86,-86,0,0,G V,5534,100,-100,0,0.94,0.05,-0.05,0,0.99,0.04,-0.04,0,0.22,0.06,-0.06,0,4.62,0.1,-0.1,0,0.321,0.096,-0.096,0,,,,,101.251,0.284,-0.283
1,1,Transit,27.26955,0.00013,-0.0001,0.1363,0.001,-0.001,0,1.74,0.08,-0.08,0,19.5,,,1,,,,,0.3,0.1,-0.09,0,1.54,0.14,-0.14,0,284,6,-6,0,0,,3491,58,-58,0,0.46,0.01,-0.01,0,0.45,0.01,-0.01,0,-0.05,0.12,-0.12,0,,,,,,,,,,,,,42.409,0.047,-0.047
1,1,Transit,5.436098,3.9E-05,-3.9E-05,0.0341,0.001,-0.001,0,1.44,0.12,-0.12,0,,,,,,,,,0,,,0,3.7,0.5,-0.5,0,388,,,0,0,M4.5 V,3212,100,-100,0,0.21,0.01,-0.01,0,0.18,0,0,0,,,,,5.04,0.07,-0.07,0,4.5,,,-1,25.6,4.3,-8.7,0,38.0749,0.2292,-0.2265
1,1,Transit,3.0766896,6.5E-06,-6.5E-06,0.0228,0.0016,-0.0016,0,2.94,0.17,-0.16,0,,,,,,,,,0.26,0.27,-0.12,0,6.55,0.94,-0.8,0,447,15,-15,0,0,M4 V,3100,75,-75,0,0.2,0.01,-0.01,0,0.16,0.01,-0.01,0,-0.38,0.07,-0.07,0,5.04,0.05,-0.05,0,,,,,26.9,4.9,-4.4,0,55.419,0.2536,-0.2512
1,1,Transit,0.7826942,3.7E-06,-3.7E-06,0.0144,0.0001,-0.0001,0,1.68,0.11,-0.11,0,,,,,,,,,,,,,,,,,1355,45,-45,0,0,,4099,123,-123,0,0.68,0.02,-0.02,0,0.65,0.02,-0.02,0,,,,,4.59,0.03,-0.03,0,,,,,,,,,59.5362,0.2878,-0.2852
1,1,Transit,4.3474032,7.9E-06,-7.8E-06,0.0543,0.0021,-0.001,0,10.368,0.392,-0.381,0,105.83686,25.10844,-25.10844,0,0.52,0.15,-0.13,0,0,0.048,-0.052,0,923.6,47.8,-64.7,0,1534,20,-28,0,0,,5607,68,-68,0,1.75,0.05,-0.05,0,1.13,0.13,-0.06,0,0.19,0.083,-0.085,0,4,0.06,-0.04,0,7.5,1.7,-2.8,0,0.297,0.048,-0.031,0,327.927,3.248,-3.185
1,1,Transit,1.3060011,1.02E-05,-1.02E-05,0.0202,0.0002,-0.0002,0,1.8,0.12,-0.12,0,,,,,,,,,,,,,,,,,1117,46,-46,0,0,,4072,121,-121,0,0.65,0.02,-0.02,0,0.64,0.02,-0.02,0,,,,,4.62,0.03,-0.03,0,,,,,,,,,28.5147,0.0278,-0.0278
1,1,Transit,0.3711281,5E-07,-5E-07,0.0064,0.0001,-0.0001,0,1.25,0.08,-0.08,0,,,,,,,,,,,,,,,,,1060,54,-54,0,0,,3333,157,-157,0,0.27,0.01,-0.01,0,0.25,0.01,-0.01,0,,,,,4.97,0.04,-0.04,0,,,,,,,,,48.582,0.2487,-0.2462
1,1,Transit,4.93777,2.8E-05,-2.9E-05,0.05741,0.00023,-0.00017,0,2.74,0.18,-0.18,0,317.83,,,1,,,,,0,,,0,,,,,,,,,0,,5875,100,-190,0,0.88,0.04,-0.05,0,1.04,0.01,-0.01,0,-0.106,0.079,-0.07,0,4.56,0.05,-0.05,0,0.18,0.14,-0.14,0,,,,,99.523,0.4374,-0.4336
1,1,Transit,5.983944,1.3E-05,-1.3E-05,0.0672,0.0024,-0.0012,0,10.929,0.347,-0.325,0,63.88351,10.80617,-9.85268,0,0.269,0.052,-0.051,0,0,0.048,-0.052,0,558,31,-30,0,1352,18,-19,0,0,,5611,62,-65,0,1.69,0.04,-0.04,0,1.13,0.13,-0.06,0,0.241,0.078,-0.079,0,4.04,0.04,-0.04,0,7.6,1.8,-2.7,0,0.34,0.03,-0.036,0,504.775,5.219,-5.115
1,1,Transit,18.38818,0.00085,-0.00084,0.1528,0.0016,-0.0017,0,7.163,0.146,-0.146,0,43.86032,7.31005,-7.31005,0,0.65,0.12,-0.11,0,0,,,0,186,14,-12,0,1027,18,-18,0,0,,6095,89,-89,0,1.87,0.03,-0.03,0,1.41,0.04,-0.05,0,0.175,0.099,-0.098,0,4.04,0.02,-0.02,0,,,,,0.305,0.019,-0.018,0,76.9028,0.1953,-0.1943
1,1,Transit,2.9887615,2.2E-06,-2.2E-06,0.04145,0.00081,-0.00086,0,13.641,0.392,-0.381,0,260.61929,20.02319,-20.65885,0,0.563,0.069,-0.063,0,0,0.048,-0.052,0,699,48,-44,0,1431,24,-23,0,0,,5771,89,-87,0,1.09,0.03,-0.03,0,1.06,0.06,-0.07,0,0.191,0.083,-0.083,0,4.38,0.03,-0.03,0,4.4,3.3,-2.6,0,1.138,0.1,-0.091,0,361.857,6.349,-6.138
1,1,Transit,3.6977104,3.7E-06,-3.7E-06,0.0345,0.0015,-0.0015,0,2.77,0.12,-0.12,0,8.8,1.4,-1.4,0,2.28,0.48,-0.42,0,0.425,0.082,-0.086,0,19,4,-3.3,0,531,25,-25,0,0,M2 V,3514,70,-70,0,0.4,0.01,-0.01,0,0.39,0.01,-0.01,0,-0.29,0.12,-0.12,0,4.83,0.03,-0.03,0,,,,,8.98,0.83,-0.81,0,57.0225,0.0757,-0.0756
2,1,Transit,2.0180231,4.3E-06,-4.4E-06,0.03144,0.00048,-0.00055,0,12.98,0.482,-0.482,0,721.47048,50.85255,-50.85255,0,1.82,0.24,-0.21,0,0,0.048,-0.052,0,818.5,70.5,-61,0,1488,31,-29,0,0,,5609,92,-87,0,0.95,0.03,-0.03,0,1.02,0.05,-0.05,0,0.148,0.084,-0.084,0,4.49,0.02,-0.02,0,2.1,2.7,-1.5,0,1.65,0.13,-0.12,0,217.193,2.748,-2.681
1,1,Transit,18.09547,3E-05,-3E-05,0.153,0.002,-0.003,0,12.801,0.482,-0.46,0,1598.35906,212.30938,-205.31715,0,,,,,0.815,0.023,-0.032,0,,,,,,,,,0,,6532,88,-86,0,1.83,0.06,-0.05,0,1.45,0.07,-0.07,0,0.017,0.057,-0.049,0,4.07,0.03,-0.03,0,2.14,0.66,-0.52,0,0.331,0.035,-0.032,0,366.987,4.259,-4.164
2,1,Transit,3.119999,7.9E-06,-7.9E-06,0.04289,0.00092,-0.00093,0,23.539,,,0,375.03752,44.49598,-44.49598,0,0.065,,,0,0,,,0,841.3,50.7,-48.5,0,1498,22,-22,0,0,,5810,79,-79,0,1.23,0.03,-0.03,0,1.08,0.07,-0.07,0,0.176,0.089,-0.089,0,4.29,0.04,-0.04,0,6,3,-2.5,0,0.823,0.09,-0.079,0,,,
1,1,Transit,3.936551,5E-06,-6E-06,0.043,0.002,-0.002,0,8.295,0.224,-0.224,0,82.63539,6.35657,-6.35657,0,0.8,0.1,-0.1,0,0.05,0.05,-0.04,0,39,4,-4,0,690,20,-20,0,0,M1,3870,90,-90,0,0.6,0.02,-0.01,0,0.63,0.02,-0.02,0,0.4,0.1,-0.1,0,4.67,0.05,-0.05,0,7,2,-2,0,4,0.2,-0.2,0,130.091,0.548,-0.545
1,1,Transit,9.088516,2.6E-05,-2.7E-05,0.0813,0.0011,-0.0012,0,12.599,0.325,-0.258,0,324.18498,76.27882,-69.92225,0,0.89,0.22,-0.2,0,0,0.048,-0.052,0,68.6,4.7,-4.1,0,801,13,-12,0,0,,5321,86,-82,0,0.79,0.02,-0.01,0,0.87,0.04,-0.04,0,0.071,0.079,-0.076,0,4.58,0.01,-0.02,0,3,3.8,-2.1,0,2.48,0.1,-0.16,0,176.436,1.224,-1.208
2,1,Transit,2.154849,1E-06,-1E-06,0.027,0.001,-0.001,0,11.321,0.336,-0.336,0,222.47988,9.53485,-9.53485,0,0.85,0.08,-0.08,0,0.03,0.03,-0.02,0,54,4,-5,0,750,20,-20,0,0,M2,3660,90,-90,0,0.51,0.01,-0.01,0,0.53,0.02,-0.02,0,0.1,0.1,-0.1,0,4.75,0.05,-0.05,0,2.9,2.2,-2.2,0,5.8,0.4,-0.3,0,112.71,0.586,-0.579
1,1,Transit,3.438753,4E-06,-4E-06,0.03845,0.00043,-0.00043,0,12,0.4,-0.5,0,85.3,8.8,-8.7,0,0.27,0.05,-0.04,0,0.14,0.06,-0.06,0,55.4,3.8,-3.8,0,759,13,-13,0,0,M0 V,3913,56,-56,0,0.62,0.01,-0.01,0,0.64,0.02,-0.02,0,0,0.2,-0.2,0,4.68,0.04,-0.04,0,7.1,4.5,-4.5,0,3.7,0.2,-0.2,0,181.139,1.194,-1.179
1,1,Transit,3.8016122,6.5E-06,-6.5E-06,0.05222,0.00089,-0.00096,0,13.574,0.448,-0.437,0,457.67291,54.03083,-47.67426,0,1.01,0.17,-0.15,0,0,0.048,-0.052,0,1013,68,-60,0,1570,25,-24,0,0,,6202,94,-90,0,1.44,0.04,-0.04,0,1.31,0.07,-0.07,0,0.182,0.083,-0.085,0,4.24,0.03,-0.03,0,2.1,1.3,-1,0,0.621,0.059,-0.055,0,334.993,3.313,-3.25
1,1,Transit,1.1589,1E-05,-2E-05,0.0164,0.0015,-0.0029,0,2.82,0.65,-0.63,0,,,,,,,,,,,,,92.5,17.5,-33.3,0,861,64,-103,0,0,M3.0,3400,100,-100,0,0.45,0.09,-0.09,0,0.45,0.09,-0.09,0,0,,,-1,4.5,,,-1,,,,,,,,,80.6532,0.2574,-0.2558
1,1,Transit,10.33111,2E-05,-2E-05,0.097,0.001,-0.001,0,11.097,0.112,-0.112,0,486.2799,9.5349,-9.5349,0,,,,,0.153,0.006,-0.007,0,,,,,1370,10,-10,0,0,G,5735,72,-72,0,1.66,0.02,-0.02,0,1.14,0.02,-0.01,0,0.26,0.05,-0.05,0,4.06,0.01,-0.01,0,6.7,0.4,-0.6,0,12.52,0.03,-0.04,0,179.366,1.018,-1.007
